id,course,current_possion,review,rating,grad_year,import_units,experienced_years,polarity
,excel_data_analysis,financial analyst,Excellent for beginners.,5,2015,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",6,1
,excel_data_analysis,business analyst,Great course. Excited to continue with the rest.,5,2014,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",7,1
,excel_data_analysis,financial analyst,Great Experience!,4,2019,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",2,1
,excel_data_analysis,business analyst,Useful for business analysis,5,2014,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",7,1
,excel_data_analysis,cost estimator,good course gives a basic foundation for data analytics ! Excellent for beginners who have no idea how to use excel for want to learn systematically excel files given at every lecture are very useful.,5,2020,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",1,1
,excel_data_analysis,cost estimator,a clear intro to some basic-moderate user level functions in Excel. Good for those who have yet to use functions and graphing capabilities of the software.,4,2020,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",1,1
,excel_data_analysis,Data journalist,"Great review of how to use Excel to calculate basic arithmetic values, create charts, and some statistical values.",5,2015,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",6,1
,excel_data_analysis,Data journalist,"i am very happy as i was perusing the course despite the hard time i got while completing it, i earned a lot of skills from the course and am lucky that it helped in what i am doing currently because it touched many areas where i needed to apply a course outside, now that you did it online, it has saved me alot, the videos i downloaded for revision purposes... thank you so much for that.............",4,2018,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",3,1
,excel_data_analysis,cost estimator,The whole online course was a wonderful experience. Its easy and can become more perfect with the assignments. I thank Sharad Borle sir for explaining the course in an easy and perfect way. The assignments were helpful as they were an assurance that you got perfect with a topic. Cant wait to use it in my work! :),5,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
,excel_data_analysis,financial analyst,Great course that teaches you a lot of the basics in Excel. The instructor is very knowledgeable about the subject matter and explains the material in a clear way. I am now using much of the stuff that I learned in this course during my daily work.,5,2017,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",4,1
,excel_data_analysis,business analyst,Challenging!,5,2018,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",3,1
,excel_data_analysis,financial analyst,E,5,2019,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",2,1
,excel_data_analysis,financial analyst,Well Organized. Easy to learn.,4,2018,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",3,1
,excel_data_analysis,financial analyst,I thought this course was straightforward and I felt that watching the professor go through the steps of performing different functions and creating different charts was a wonderful way to watch and learn. I felt the quizzes really tested my ability to apply the knowledge,5,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
,excel_data_analysis,financial analyst,"Very useful, well balanced course. Thank you.",5,2018,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",3,1
,excel_data_analysis,Data journalist,good,5,2020,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",1,1
,excel_data_analysis,Data journalist,"It is very helpful course, it give me a lot of fundamental knowledge in Excel to analyze data.",5,2018,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",3,1
,excel_data_analysis,cost estimator,very detailed and clear intro and examples in the course on the very essential tools in Excel,5,2020,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",1,1
,excel_data_analysis,Data journalist,Thorough and at the same time easy to understand.,5,2018,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",3,1
,excel_data_analysis,cost estimator,good course to set foundation,5,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
,excel_data_analysis,Data journalist,"Excellent professor and good course for start learning Excel!!! Basics on formulas, pivot table and charts.",5,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
,excel_data_analysis,cost estimator,nice course with a good instructor.,4,2017,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",4,1
,excel_data_analysis,cost estimator,very useful,4,2019,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",2,1
,excel_data_analysis,cost estimator,The course structure is set keeping in mind that even Beginners can do the course without any problem.,5,2020,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",1,1
,excel_data_analysis,business analyst,E,5,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
,excel_data_analysis,financial analyst,"Well explained, good examples, easy to learn.",5,2020,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",1,1
,excel_data_analysis,business analyst,Loved it! The pace is perfect and the instructions are easy to follow.,5,2015,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",6,1
,excel_data_analysis,Data journalist,It was very basic. No additional reading.,3,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
,excel_data_analysis,business analyst,Please add more manipulations within basic data analysis using excel course,4,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
,excel_data_analysis,cost estimator,"It was very nice to get my skills expanded. I would be very helpful, if the professor included handouts with functions, definitions, and instruction (e.g. on how to create a histogram). This way it would help to review something later without the need to open the videos again and searching for the content one is looking for.",4,2014,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",7,1
,excel_data_analysis,financial analyst,Extremely engaging and practical course,4,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
,excel_data_analysis,cost estimator,Very good course,5,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
,excel_data_analysis,cost estimator,"I found out I already knew alot of the beginning material in this course. So I just used this course for learning Vlookup, Hlookup, and pivot tables. The histogram section was a nice refresher if you have taken a statistical class before. Very helpful and great examples.",4,2015,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",6,1
,excel_data_analysis,financial analyst,Presentation is good. Concepts explained in a simple and clear manner. Missing interactivity which is very important to retain the understanding of the concepts explained.,3,2019,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",2,1
,excel_data_analysis,business analyst,good course,4,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
,excel_data_analysis,cost estimator,Great course for Beginners and mid level. Thank you,5,2019,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",2,1
,excel_data_analysis,financial analyst,Good course for learning the basic on data visualization.,5,2015,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",6,1
,excel_data_analysis,financial analyst,very helpful,4,2014,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",7,1
,excel_data_analysis,Data journalist,"Very clear, good course but if you audit, you won't be able to get the answers to the end of week quizzes.",4,2019,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",2,1
,excel_data_analysis,business analyst,Excellent course for basic and medium expertise in excel.,5,2016,"VLOOKUP, Pivot Tables, SUMIFS, COUNTIFS, SUMPRODUCT, IFERROR., MATCH., Charts & Chart Analysis, MACROS",5,1
